path,sha256,size_bytes,purpose,status,source_manifest
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/results/oot_test_results.csv,cbd963bac4dfba8fbc0b3723dc9efb9b242e7705f5bfd51c227e4818aee63bdc,1100,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/results/runtime_summary.csv,788c5066e750ca7df6daf0ad48b0aa9cb88ddbac7cd8e6414f9f6716277190bf,643,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/results/selected_feature_psi.csv,0014f9f1eb87a955f95195e44c1414c368aa154ae08951ac05bdfc2f12efbc0b,907,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/run.log,3f133e7f6b13974f100b8362eaffafd0fac2463cb394cb8af1f450d06aeb59a5,32920,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/run_manifest.json,3589c5bd4e6af29e38744fd920e40ab16c25e9faa8027c09d066a4dd139d6723,9552,Run manifest with configuration and completion summary.,reusable_existing,results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/run_manifest.json
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/selected_feature_sets/final_selected_features.csv,03888a404f5b129923be30a7208a9e129f631d3c778a6e746c4d560e1f16b8cf,2221,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/selected_feature_sets/fold_1_selected_features.csv,653e1df848c7dda1608efdfb3a0c0a5537e270dd1a3fed9a55f7bbe490ca31fe,2181,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/selected_feature_sets/fold_2_selected_features.csv,d66d0f39d16005d71e781f75a7508470b0db2a2098876bbd79aa939fdff5e1a4,2221,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/selected_feature_sets/fold_3_selected_features.csv,c47d1de218b5bb82efef0f51a6538e1e09130d3f72a46d196a21652c850514cb,2314,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/selected_feature_sets/fold_4_selected_features.csv,18a5a3e101b9b212374841a6c47f000f529b8e1f32d25414916d084c2953304e,2443,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/selected_feature_sets/fold_5_selected_features.csv,c8f3a01a4fe3b9a5d4fac351a73b4a5ee6b57bec5b653f2f4353c752a5510c31,2145,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/_SUCCESS,94e13498bc0d01187356ea27f211b01f0546dadbdfa548c1210eb59a05f9c8d4,25,Completion marker.,reusable_existing,results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/run_manifest.json
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/data_split_manifest.json,61a087e693dc6c6fcaed4063c78eff21add8ac9d9324f5fa2cd5f6a9d0d45cbc,720,Approved DEV/OOT split definition.,reusable_existing,results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/run_manifest.json
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/feature_rankings/llm_rankings_summary.csv,952532296ef2fdfeb8855a4ece8408c9808902c1b7b41993d0dfef999ea2c274,467020,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/features/feature_stability_metrics.csv,3f3ca740cc9f567336f1d8bf139f6ff1a8765fea8adf369f17c54d4406a5cf4c,575,Feature-selection stability metrics.,reusable_existing,results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/run_manifest.json
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/features/final_selected_features.csv,fb7dec56ce016e1e5fe1cc91f98af0ebd2811f9193a10b2041536220dc1f3291,2080,Final selected feature table.,reusable_existing,results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/run_manifest.json
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/features/fold_selected_features.csv,aa1832dcc2211c6a41c93b4cd18795a71334b41e490fcd5a619d542776b6d45c,9088,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/features/llm_hybrid_trace.csv,d1bd4df888ebaafed2e4ea1b54e1eb4f07134c6ff8a9178e04421ac230e9215c,37273,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/features/llm_rankings_summary.csv,952532296ef2fdfeb8855a4ece8408c9808902c1b7b41993d0dfef999ea2c274,467020,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/features/selection_frequency.csv,705c57d83122c6a076b230fb284b0cab1c478a3abf591d246f57cea5f027557c,1453,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/features/semantic_group_stability.csv,0ac8ccaacbbdee0da4e6b5fe25e9e94107a990cb1399a0ee4e8fbc182ef7f623,351,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/leakage_report.json,cda825bc35caab712c4779366ff4610bd7be53870453b9506d23ae2f724791f8,430,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/llm/feature_metadata.csv,579058f2ad5d22d23b7fef10cef382d7c5d8b3ee9150223204be5ecd796ff728,33685,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/llm/iv_prefilter/bin_stats.csv,9770a177330d35124e2e284a7cf29cd75d9d07eec5103a272091dd615f0e8b2d,309203,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/llm/iv_prefilter/feature_audit.csv,2888b631e8a9d9f0ff9d073832e4f31730bbe75ddddc4232c9ad61aecddd9e3d,37033,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/llm/iv_prefilter/iv_summary.csv,5420cbc2ddac5705ec2a092ee9c51f6087d805335a85cfd5aa1574a10b72aaaa,22159,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/llm/missing_filter_summary.csv,21ed243b4fa7c75b4909b9c5486f7935d96b7bdb21e210dd84634baa80eacadb,23602,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/llm/prompt.txt,2f6325f11f5a552eb3f4071024176d8fb06c6c40415ab67e888060bff340b9a5,60347,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/llm/raw_llm_response.json,f646102691a69cdf566e088efcfc76e2f31cef6adca1eed5d81f98c24cea69c1,1946,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/llm/selected_features.csv,73aa005f1235ea4cdb65ad5aea66773a1de46614acd6991b0c3ce3830bf2886f,1152,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/llm/selection_payload.json,37dd1d11abb85104d545c1bd96c0102e0cf5ac6e6d5529877f9685c59f5324fa,15821,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/statistical/stable_core_frequency.csv,8e392877bf24b67d99abdeee4e62f2bdca3de4490ce0681295cccb0fe5a623cf,990,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/feature_metadata.csv,d870db8cb016bb7e9fd2cc5ccb6e16a136671c880be6f63c35cb4745d2a750a1,32234,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/iv_prefilter/bin_stats.csv,a5a91f80f95c4ec016f6ab71ce39ca6d15b8a8bc48641e63a977c4884a8ad827,298458,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/iv_prefilter/feature_audit.csv,cf2e76564e641fae26df522ac8625321ba9f209105e387121ec4e675e493478a,36808,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/iv_prefilter/iv_summary.csv,28024718608298b4dd915ce2a2665aeb71343b3475ffcca7b94b25d95f46ab35,22179,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/missing_filter_summary.csv,389c42baf1ae5f720e77db3c9655d3ca4deefdf6dbe8cff1be74457e11963d07,21976,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/prompt.txt,9747e72a25d7fa1da00171b981bca3bc1e71c7717c3d141b48a1eb62c3be9447,57984,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/raw_llm_response.json,25d671b2bab880cfa38a381a2d2ffae92ef3ad6b523b9c1ee9a0875ed308daa1,4244,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/selected_features.csv,8a8776036f9e2eb62715a3f0483e4189b9a419c0f460e40beb2ca54965172c60,1187,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/selection_payload.json,4800f0946f6e3072c11faf5ff2d6e5834666a4dcf8d895cb5db64e983d753063,17878,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/statistical/stable_core_frequency.csv,ab78c414bad2a1be26f9b3ceb8f808f6aba1a4d7b290bc008cfeb6183d1ec568,1354,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/llm/feature_metadata.csv,c5f378ddddb5430ff82432961bc9a2e141647f07ccc05a6c7af0be6024b840bf,32194,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/llm/iv_prefilter/bin_stats.csv,b0b2c1044be10840b665b56a0423346d8fb113bcc19391ba5858e151e5233bd0,303514,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/llm/iv_prefilter/feature_audit.csv,e5c36c4236e0056ca5fb1322b9817d64175fbc53018d9a1dd6b4dca4043ef573,36963,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/llm/iv_prefilter/iv_summary.csv,b77d96b6fb0b8ad9ef56e32c816eaf0946085ecf5268ce7e324662c3874bd39a,22209,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/llm/missing_filter_summary.csv,b0378f5b0ac3fa611cbf47c8a2eba922ca27b3ec2d304bf086acc2f8a1975bea,21996,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/llm/prompt.txt,3ba61f2a66fa1cad78ac2f63174180df2b2e514d4c3e1f68695e9352680c5bcd,57791,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/llm/raw_llm_response.json,732d005f6d81b44b12ff357171e21d6f791d475673c408e4fee9577a725243f9,3325,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/llm/selected_features.csv,a68f01335e46503289b5e921b05365f0c2cfa3a1c8143da449471ebebbe9d1b5,2280,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/llm/selection_payload.json,783a8e69e3fef82565aff5bc7e0367c579fdc17a5911f6817ee5768af03df575,18133,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/statistical/stable_core_frequency.csv,04ce52b45b1f9191b8ddc98185a78e64f75120f95cfae446b278045a2e564948,1274,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/feature_metadata.csv,16a16d0f18c36be613d301f474fcf92a34a88b47d383d9ac65ff84948b624203,32314,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/iv_prefilter/bin_stats.csv,5c8110b1f3b98569525141b033be800ef42eebe58c18bf0dca480374949c04df,303890,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/iv_prefilter/feature_audit.csv,35fe7eae7582b95adcb9b809cc3f06f9b2dafb9ba50181ced999077a774f5c1f,36985,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/iv_prefilter/iv_summary.csv,5994c0ceb3a451b02352ad45897116b76cdfdc71924e99a03c47b8914b0208c2,22181,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/missing_filter_summary.csv,1486710d745cd87d225b7e46ec1ba500ae227d65067c30f2f227a1fb17593f88,21978,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/prompt.txt,c34ae42563d6b0625e5f88b6e752778d5c18261fac3888273986f9c0fd722359,58064,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/raw_llm_response.json,fbb49fe44a88905f7bf7c4573e6660cebece0529f58b5def3300cfd39585585d,3677,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/selected_features.csv,e044858393fc90d422fa598ef8017a684a740197816e6420515eae11a6b270a1,2383,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/selection_payload.json,5002a9c80687202a1b7d5a2488eee3765149699f77918df4ed62202847cd9d02,18724,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/statistical/stable_core_frequency.csv,2a4e8599e8c15dbef609f92a327960ec9af1a33c7cc5e361ccb30c3fb5093600,961,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/feature_metadata.csv,4c5d6652f1e11bf8235de36da1a14f973be1e78e3e3f80ec64855903f4cce1d1,32816,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/iv_prefilter/bin_stats.csv,3a5068935a8921fa79cd32f21b0fb39453c4eba7ba58da51bc126a8b79a1aeb8,304646,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/iv_prefilter/feature_audit.csv,62d80861534068fe1aa47f6c936af5a1cd04db15751a71f831f8d4ef1de0200e,37007,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/iv_prefilter/iv_summary.csv,08c37df48d1b9758545590caba7ef93545174e32e72945db967a1ce177f4d403,22158,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/missing_filter_summary.csv,f290fd08009dfb7bafff0437bfa137f6b458556ff003d09e10b1af3adf64b37e,21978,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/prompt.txt,58ef7230a97e5882f909009734db11e3fb3aa127d09beaca405f95a7f7ddfe58,58868,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/raw_llm_response.json,dda3e8b8596160948cffc981403c047aee09a6f1569ceafea81f13c565cec769,3480,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/selected_features.csv,205ee06b0dfb173bc3dac8e2a195b10e155a1fe188b48726d618a1ede1d6145f,2115,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/selection_payload.json,cabeec4d022df6a0d75e715f4b5e948d8c54dd2ea77046e76ecdd11fc962b425,18343,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/statistical/stable_core_frequency.csv,fab44bd0681a77365065704c2bd9c54311e43a878600bb2fdac9c95ce28cbf6a,1052,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/feature_metadata.csv,9b5ad3e9ccf87854814941798f9babf0a5846126faebc68afd4a74520475d568,33440,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/iv_prefilter/bin_stats.csv,8b013eefc442cb4e658f3f4c548ad8c3d417271b3ca22a7c2347c91cf76fd4cc,305072,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/iv_prefilter/feature_audit.csv,edab722a911a02c01e4276e21ce3a2da95112137b4346785a8dacf0260b3805a,36977,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/iv_prefilter/iv_summary.csv,c3e2b1a32a5fac1b605a3a66218fee34882ae19c888de5da1b9c0b40e08baaf0,22168,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/missing_filter_summary.csv,879703850f5289267d696ac9d8383b5e87d3d5dfc6356ac032e4372c97fd5ad5,21962,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/prompt.txt,2170de9b2801903f55f98a883a8a36e2e9c4e49054c2a4718a067f1a0139cb7c,59949,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/raw_llm_response.json,a7cbb0d67a12a05c9293edadf5545cde8745e04b073e6477b6dccc5a36699076,3586,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/selected_features.csv,5490235cc9affff7d6f702842662657e94a9d43264f13b1ced672273c6597bea,2370,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/selection_payload.json,3e0170c2d12e5ead59d93245be073b1e60e32b67a50ef1a9436779a30ee33eff,18959,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/statistical/stable_core_frequency.csv,91fb9cde20fab795f42ff553475dabcc81faaaaa05b27a954343d53d72836bbf,1053,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/models/final_model.model,e491ff9d3909007561991a65d3cddca1ca22ecc783ac29293f2bf9f5b3448d54,1835,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/models/final_model_bundle.joblib,94723e7cf7c65ce104e617efb7f04755d993e01e14230bf717760e954df30b7a,121359,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/models/final_model_metadata.json,de826ec86b6f939728a2f6a5a546f02a91023352081c0513ac26e64ef04740f3,2223,Final model and preprocessing metadata.,reusable_existing,results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/run_manifest.json
