dataset,method,configuration,model,metric,stored_value,recomputed_value,absolute_difference,relative_difference,absolute_tolerance,relative_tolerance,passed,verdict,prediction_path,metric_path
lendingclub_v2,lasso_l1_logistic,k20,lr,roc_auc,0.6811035325109065,0.6811035325109065,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k40,catboost,bad_rate_capture_at_10,0.22059426829983,0.22059426829983003,2.7755575615628914e-17,1.2582183494406913e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k40,catboost,brier,0.2024694887906572,0.20246948879065724,2.7755575615628914e-17,1.370852259340997e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k40,catboost,gini,0.4192538350149364,0.4192538350149364,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k40,catboost,ks,0.3006616494792721,0.3006616494792721,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k40,catboost,lift_at_10,2.2059050530524957,2.2059050530524953,4.440892098500626e-16,2.0131837008829511e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k40,catboost,log_loss,0.5892369866233977,0.5892369866233977,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k40,catboost,roc_auc,0.7096269175074682,0.7096269175074682,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k20,lr,bad_rate_capture_at_10,0.2107923577331067,0.21079235773310673,2.7755575615628914e-17,1.3167258962382044e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k20,lr,brier,0.2133479690696586,0.2133479690696586,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k20,lr,gini,0.3830914570477108,0.38309145704771086,5.551115123125783e-17,1.4490313007513604e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k20,lr,ks,0.2746720016199978,0.2746720016199979,1.1102230246251565e-16,4.0419956095893746e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k20,lr,lift_at_10,2.1078876194385128,2.1078876194385128,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k20,lr,log_loss,0.6171623845766898,0.6171623845766898,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k20,lr,roc_auc,0.6915457285238554,0.6915457285238554,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k40,catboost,bad_rate_capture_at_10,0.2194953994022153,0.21949539940221532,2.7755575615628914e-17,1.2645174200106167e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k40,catboost,brier,0.203063920994918,0.203063920994918,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k40,catboost,gini,0.4143875949242304,0.4143875949242304,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k40,catboost,ks,0.2972426173108907,0.29724261731089063,5.551115123125783e-17,1.8675367527529826e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k40,catboost,lift_at_10,2.194916551526264,2.194916551526264,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k40,catboost,log_loss,0.5906504403478972,0.5906504403478972,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,legacy_rf_relevance_corr,k40,catboost,roc_auc,0.7071937974621152,0.7071937974621152,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k20,lr,bad_rate_capture_at_10,0.2136054621110004,0.2136054621110004,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-027-lendingclub_v2-lr-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k20,lr,brier,0.2127896706674001,0.21278967066740012,2.7755575615628914e-17,1.3043666794809855e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-027-lendingclub_v2-lr-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k20,lr,gini,0.3930843365074457,0.3930843365074457,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-027-lendingclub_v2-lr-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k20,lr,ks,0.2815476773157388,0.2815476773157388,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-027-lendingclub_v2-lr-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k20,lr,lift_at_10,2.1360181833456644,2.1360181833456644,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-027-lendingclub_v2-lr-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k20,lr,log_loss,0.6160812189966236,0.6160812189966236,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-027-lendingclub_v2-lr-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k20,lr,roc_auc,0.6965421682537228,0.6965421682537228,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-027-lendingclub_v2-lr-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k40,catboost,bad_rate_capture_at_10,0.2246967121842583,0.22469671218425832,2.7755575615628914e-17,1.2352461834362968e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-028-lendingclub_v2-catboost-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k40,catboost,brier,0.2017155167239425,0.20171551672394258,8.326672684688674e-17,4.127928688839605e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-028-lendingclub_v2-catboost-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k40,catboost,gini,0.430298193538253,0.43029819353825305,5.551115123125783e-17,1.2900623815034202e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-028-lendingclub_v2-catboost-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k40,catboost,ks,0.3086398441159994,0.30863984411599943,5.551115123125783e-17,1.7985737191596846e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-028-lendingclub_v2-catboost-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k40,catboost,lift_at_10,2.246928792083758,2.246928792083758,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-028-lendingclub_v2-catboost-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k40,catboost,log_loss,0.5874099886806744,0.5874099886806744,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-028-lendingclub_v2-catboost-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,catboost_shap,k40,catboost,roc_auc,0.7151490967691265,0.7151490967691265,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-028-lendingclub_v2-catboost-catboost-shap-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k20,lr,bad_rate_capture_at_10,0.1790863271405966,0.1790863271405966,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k20,lr,brier,0.2292077718479445,0.22920777184794458,8.326672684688674e-17,3.6328055622008118e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k20,lr,gini,0.3114953490360999,0.3114953490360999,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k20,lr,ks,0.2258422405944599,0.2258422405944599,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k20,lr,lift_at_10,1.7908327220683216,1.7908327220683216,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k20,lr,log_loss,0.6490369408602636,0.6490369408602636,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k20,lr,roc_auc,0.6557476745180499,0.6557476745180499,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k40,catboost,bad_rate_capture_at_10,0.2023823477700287,0.20238234777002873,2.7755575615628914e-17,1.371442515686603e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k40,catboost,brier,0.214707244989933,0.21470724498993304,5.551115123125783e-17,2.585434470730626e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k40,catboost,gini,0.3714944052898103,0.37149440528981037,5.551115123125783e-17,1.4942661434686332e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k40,catboost,ks,0.2673477145078667,0.26734771450786676,5.551115123125783e-17,2.0763652808269814e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k40,catboost,lift_at_10,2.023788954424423,2.023788954424423,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k40,catboost,log_loss,0.616777822179032,0.616777822179032,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,boruta_random_forest,k40,catboost,roc_auc,0.6857472026449052,0.6857472026449052,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k20,lr,bad_rate_capture_at_10,0.2150559690558518,0.21505596905585184,2.7755575615628914e-17,1.290621029375872e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-035-lendingclub_v2-lr-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k20,lr,brier,0.2108816515862841,0.21088165158628414,2.7755575615628914e-17,1.3161683535218556e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-035-lendingclub_v2-lr-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k20,lr,gini,0.3977611852463789,0.39776118524637893,5.551115123125783e-17,1.3955899492021434e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-035-lendingclub_v2-lr-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k20,lr,ks,0.2845241694186147,0.28452416941861475,5.551115123125783e-17,1.9510170733364091e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-035-lendingclub_v2-lr-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k20,lr,lift_at_10,2.1505230053602897,2.1505230053602897,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-035-lendingclub_v2-lr-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k20,lr,log_loss,0.6115350886954531,0.6115350886954531,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-035-lendingclub_v2-lr-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k20,lr,roc_auc,0.6988805926231895,0.6988805926231895,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-035-lendingclub_v2-lr-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k40,catboost,bad_rate_capture_at_10,0.2256490652288577,0.22564906522885778,8.326672684688674e-17,3.690098461628281e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k40,catboost,brier,0.2005710406327235,0.20057104063272352,2.7755575615628914e-17,1.3838276716354906e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k40,catboost,gini,0.4379235347498342,0.43792353474983425,5.551115123125783e-17,1.267599177170709e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k40,catboost,ks,0.3152876574354976,0.31528765743549764,5.551115123125783e-17,1.7606509459576434e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k40,catboost,lift_at_10,2.256452160073158,2.2564521600731586,4.440892098500626e-16,1.9680860853511933e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k40,catboost,log_loss,0.5847023315747076,0.5847023315747076,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,rfe_catboost,k40,catboost,roc_auc,0.7189617673749171,0.7189617673749171,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k20,lr,bad_rate_capture_at_10,,0.21274101857821015,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-003-lendingclub_v2-statistical-normalized-average-rank-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k20,lr,brier,0.2108500098949788,0.2108500098949788,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-003-lendingclub_v2-statistical-normalized-average-rank-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k20,lr,gini,0.38626533324764756,0.38626533324764756,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-003-lendingclub_v2-statistical-normalized-average-rank-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k20,lr,ks,0.27741329939629134,0.27741329939629134,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-003-lendingclub_v2-statistical-normalized-average-rank-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k20,lr,lift_at_10,2.127373895478363,2.127373895478363,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-003-lendingclub_v2-statistical-normalized-average-rank-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k20,lr,log_loss,0.6113717685110925,0.6113717685110924,1.1102230246251565e-16,1.8159540263511742e-16,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-003-lendingclub_v2-statistical-normalized-average-rank-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k20,lr,roc_auc,0.6931326666238238,0.6931326666238238,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-003-lendingclub_v2-statistical-normalized-average-rank-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k40,catboost,bad_rate_capture_at_10,,0.22220594268299831,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k40,catboost,brier,0.20149231787329983,0.20149231787329983,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k40,catboost,gini,0.4260557610813118,0.4260557610813118,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k40,catboost,ks,0.30609392707016664,0.30609392707016664,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k40,catboost,lift_at_10,2.2220215219576342,2.2220215219576342,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k40,catboost,log_loss,0.5870135525113476,0.5870135525113476,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,statistical_normalized_average_rank,k40,catboost,roc_auc,0.7130278805406559,0.7130278805406559,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,lr,bad_rate_capture_at_10,,0.2163746117329895,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-007-lendingclub_v2-iv-then-boruta-lr-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,lr,brier,0.2071232850499533,0.20712328504995328,2.7755575615628914e-17,1.340050956073573e-16,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-007-lendingclub_v2-iv-then-boruta-lr-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,lr,gini,0.4055899177225881,0.4055899177225881,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-007-lendingclub_v2-iv-then-boruta-lr-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,lr,ks,0.2916956903954852,0.2916956903954852,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-007-lendingclub_v2-iv-then-boruta-lr-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,lr,lift_at_10,2.1637092071917676,2.1637092071917676,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-007-lendingclub_v2-iv-then-boruta-lr-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,lr,log_loss,0.602496236267016,0.6024962362670159,1.1102230246251565e-16,1.8427053279269361e-16,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-007-lendingclub_v2-iv-then-boruta-lr-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,lr,roc_auc,0.7027949588612941,0.7027949588612941,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-007-lendingclub_v2-iv-then-boruta-lr-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,catboost,bad_rate_capture_at_10,,0.22277735450975797,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-008-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,catboost,brier,0.20052000330279754,0.20052000330279754,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-008-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,catboost,gini,0.42637577428118645,0.42637577428118645,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-008-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
