evidence_cohort,dataset,cell_id,method_id,model,selection_scope,rank,feature,semantic_group,role,source_artifact,source_sha256
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1688,d1__person__contaddr_smempladdr_334L__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1689,d1__person__contaddr_smempladdr_334L__any,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1690,d1__person__contaddr_smempladdr_334L__all,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1691,d1__person__contaddr_zipcode_807M__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1692,d1__person__contaddr_zipcode_807M__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1693,d1__person__contaddr_zipcode_807M__nunique,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1694,d1__person__contaddr_zipcode_807M__lexical_mode,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1695,d1__person__contaddr_zipcode_807M__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1696,d1__person__contaddr_zipcode_807M__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1697,d1__person__education_927M__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1698,d1__person__education_927M__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1699,d1__person__education_927M__nunique,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1700,d1__person__education_927M__lexical_mode,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1701,d1__person__education_927M__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1702,d1__person__education_927M__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1703,d1__person__empl_employedfrom_271D__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1704,d1__person__empl_employedfrom_271D__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1705,d1__person__empl_employedfrom_271D__min,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1706,d1__person__empl_employedfrom_271D__max,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1707,d1__person__empl_employedfrom_271D__mean,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1708,d1__person__empl_employedfrom_271D__sample_variance_ddof_1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1709,d1__person__empl_employedfrom_271D__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1710,d1__person__empl_employedfrom_271D__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1711,d1__person__empl_employedtotal_800L__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1712,d1__person__empl_employedtotal_800L__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1713,d1__person__empl_employedtotal_800L__nunique,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1714,d1__person__empl_employedtotal_800L__lexical_mode,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1715,d1__person__empl_employedtotal_800L__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1716,d1__person__empl_employedtotal_800L__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1717,d1__person__empl_industry_691L__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1718,d1__person__empl_industry_691L__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1719,d1__person__empl_industry_691L__nunique,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1720,d1__person__empl_industry_691L__lexical_mode,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1721,d1__person__empl_industry_691L__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1722,d1__person__empl_industry_691L__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1723,d1__person__empladdr_district_926M__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1724,d1__person__empladdr_district_926M__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1725,d1__person__empladdr_district_926M__nunique,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1726,d1__person__empladdr_district_926M__lexical_mode,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1727,d1__person__empladdr_district_926M__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1728,d1__person__empladdr_district_926M__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1729,d1__person__empladdr_zipcode_114M__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1730,d1__person__empladdr_zipcode_114M__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1731,d1__person__empladdr_zipcode_114M__nunique,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1732,d1__person__empladdr_zipcode_114M__lexical_mode,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1733,d1__person__empladdr_zipcode_114M__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1734,d1__person__empladdr_zipcode_114M__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1735,d1__person__familystate_447L__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1736,d1__person__familystate_447L__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1737,d1__person__familystate_447L__nunique,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1738,d1__person__familystate_447L__lexical_mode,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1739,d1__person__familystate_447L__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1740,d1__person__familystate_447L__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1741,d1__person__gender_992L__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1742,d1__person__gender_992L__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1743,d1__person__gender_992L__nunique,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1744,d1__person__gender_992L__lexical_mode,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1745,d1__person__gender_992L__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1746,d1__person__gender_992L__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1747,d1__person__housetype_905L__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1748,d1__person__housetype_905L__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1749,d1__person__housetype_905L__nunique,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1750,d1__person__housetype_905L__lexical_mode,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1751,d1__person__housetype_905L__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1752,d1__person__housetype_905L__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1753,d1__person__housingtype_772L__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1754,d1__person__housingtype_772L__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1755,d1__person__housingtype_772L__nunique,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1756,d1__person__housingtype_772L__lexical_mode,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1757,d1__person__housingtype_772L__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1758,d1__person__housingtype_772L__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1759,d1__person__incometype_1044T__count_non_missing,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1760,d1__person__incometype_1044T__missing_count,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1761,d1__person__incometype_1044T__nunique,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1762,d1__person__incometype_1044T__lexical_mode,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1763,d1__person__incometype_1044T__first_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1764,d1__person__incometype_1044T__last_by_num_group1,person,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
